GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
023200,COMPUTER LEARNING CENTER,,160 E RT 4,PARAMUS,NJ,07652,600 hr/Prop,95,        20,       318,6.3,,FL,94,        32,       477,6.7,,FL,93,        76,       497,15.3,,FL,,,B,05,02
002628,RIDER UNIVERSITY,,2083 LAWRENCEVILLE ROAD,LAWRENCEVILLE,NJ,08648,5 yr/Priv,95,        58,       914,6.3,,FL,94,        56,       825,6.8,,FL,93,        71,       762,9.3,,FL,,,F,12,02
002629,RUTGERS THE STATE UNIVERSITY OF NEW, JERSEY,OLD QUEENS BUILDING,NEW BRUNSWICK,NJ,08903,5 yr/Pub,95,       317,      5119,6.2,,DU,94,       272,      5083,5.4,,FL,93,       311,      4340,7.2,,FL,C,,D,06,02
006901,GLOUCESTER COUNTY COLLEGE,,1400 TANYARD,SEWELL,NJ,08080,2 yr/Pub,95,         7,       118,5.9,,FL,94,         6,        74,8.1,,FL,93,         6,        67,9,,FL,,,F,01,02
012462,AMERICAN BUSINESS ACADEMY,,66 MOORE STREET,HACKENSACK,NJ,07601,1 yr/Prop,95,         4,        69,5.8,,FL,94,        15,       109,13.8,,FL,93,        11,        91,12.1,,FL,,,B,09,02
004736,BERGEN COMMUNITY COLLEGE,,400 PARAMUS ROAD,PARAMUS,NJ,07652,2 yr/Pub,95,        16,       279,5.7,,FL,94,        29,       241,12,,FL,93,        15,       169,8.9,,FL,,,F,05,02
007730,BURLINGTON COUNTY COLLEGE PEMBERTON, CAMPUS,COUNTY RT 530,PEMBERTON,NJ,08068,2 yr/Pub,95,         6,       106,5.7,,FL,94,         7,       101,6.9,,FL,93,         9,        90,10,,FL,,,B,03,02
002642,THE COLLEGE OF NEW JERSEY,,P.O. BOX 7718,EWING,NJ,08628,5 yr/Pub,95,        39,       716,5.4,,FL,94,        20,       481,4.2,,FL,93,        21,       410,5.1,,FL,,,B,04,02
002616,MONMOUTH UNIVERSITY,,CEDAR AVENUE,WEST LONG BRANCH,NJ,07764,5 yr/Priv,95,        29,       570,5.1,,FL,94,        34,       422,8.1,,FL,93,        39,       383,10.2,,FL,,,B,12,02
021922,THOMAS A. EDISON STATE COLLEGE,,101 WEST STATE STREET,TRENTON,NJ,08608,5 yr/Pub,95,         2,        39,5.1,,FL,94,         1,        13,4.8,*,FL,93,         0,         8,0,*,FL,,,F,,02
002626,PRINCETON THEOLOGICAL SEMINARY,,64 MERCER STREET,PRINCETON,NJ,08540,5 yr/Priv,95,         5,       100,5,,FL,94,         4,        64,6.3,,FL,93,         4,        76,5.3,,FL,,,F,12,02
022618,EUROPEAN ACADEMY OF COSMETOLOGY,,1126 MORRIS AVENUE,UNION,NJ,07083,1 yr/Prop,95,         2,        43,4.7,,FL,94,         2,        42,4.8,,FL,93,         9,        55,16.4,,FL,,,F,07,02
002608,GEORGIAN COURT COLLEGE,,900 LAKEWOOD AVENUE,LAKEWOOD,NJ,08701,5 yr/Priv,95,        13,       307,4.2,,FL,94,        14,       238,5.9,,FL,93,        14,       212,6.6,,FL,,,F,04,02
007947,BETH MEDRASH GOVOHA OF AMERICA,,617 PRIVATE WAY,LAKEWOOD,NJ,08701,5 yr/Priv,95,         4,        99,4,,FL,94,         2,        41,4.9,,FL,93,         0,        30,0,,FL,,,F,04,02
002639,STEVENS INSTITUTE OF TECHNOLOGY,,CASTLE POINT ON HUDSON,HOBOKEN,NJ,07030,5 yr/Priv,95,        10,       317,3.2,,FL,94,        21,       398,5.3,,FL,93,        21,       327,6.4,,FL,,,B,13,02
025282,REIGNBOW HAIR FASHION INSTITUTE,,121 WATCHUNG AVENUE,NORTH PLAINFIELD,NJ,07060,1 yr/Prop,95,         1,        33,3,,FL,94,         7,        33,21.2,,FL,93,         6,        13,25.7,*,FL,,,B,07,02
006429,SAINT FRANCIS MEDICAL CENTER,,601 HAMILTON AVENUE,TRENTON,NJ,08629,2 yr/Priv,95,         1,         9,2.6,*,FL,94,         0,        21,2.6,*,FL,93,         0,         9,12,*,FL,,,F,04,02
006420,MOUNTAINSIDE HOSPITAL SCHOOL OF NUR,SING,BAY AVENUE,MONTCLAIR,NJ,07042,2 yr/Priv,95,         1,        40,2.5,,FL,94,         1,        17,3.6,*,FL,93,         0,         6,0,*,FL,,,F,10,02
002603,DREW UNIVERSITY,,36 MADISON AVENUE,MADISON,NJ,07940,5 yr/Priv,95,         7,       294,2.4,,FL,94,         9,       301,3,,FL,93,         9,       301,3,,FL,,,F,11,02
010394,UNIVERSITY OF MEDICINE & DENTISTRY,OF NEW JERSEY,30 BERGEN STREET,NEWARK,NJ,07107,5 yr/Pub,95,        14,       764,1.8,,FL,94,        12,       769,1.6,,FL,93,        15,       887,1.7,,FL,,,F,13,02
002627,PRINCETON UNIVERSITY,,1 NASSAU HALL,PRINCETON,NJ,08544,5 yr/Priv,95,         8,       592,1.4,,FL,94,         9,       601,1.5,,FL,93,        12,       608,2,,FL,,,F,12,02
022714,BAYONNE HOSPITAL SCHOOL OF NURSING,,29 EAST 29TH STREET,BAYONNE,NJ,07002,2 yr/Priv,95,         0,         1,0,*,FL,94,         0,         3,0,*,FL,93,         0,         2,20,*,FL,,,F,13,02
022037,BURDETTE TOMLIN MEMORIAL HOSP SCHL,OF RADIOLOGIC TECHNOLOGY,2 STONE HARBOR BOULEVARD,CAPE MAY COURT HOUSE,NJ,08210,2 yr/Priv,95,         0,         1,0,*,FL,94,         0,         4,0,*,FL,93,         0,         2,0,*,FL,,,F,02,02
022486,COOPER HOSPITAL UNIV MEDCL CNTR SCH,L OF RADIOLOGY THERAPY TECH,1 COOPER PLAZA,CAMDEN,NJ,08103,2 yr/Priv,95,         0,         9,0,*,FL,94,         0,         7,0,*,FL,93,         0,         5,0,*,FL,,,F,01,02
023590,MIDDLESEX COUNTY VOCATIONAL & TECHN,ICAL HIGH SCHOOLS,P.O. BOX 1070 - 112 RUES LANE,EAST BRUNSWICK,NJ,08816,1 yr/Pub,95,         0,        15,0,*,FL,94,         1,        16,8.3,*,FL,93,         0,         3,25,*,FL,,,F,12,02
006410,THE CHARLES E. GREGORY SCHOOL OFNUR,SING,RARITAN BAY MEDICAL CENTER,PERTH AMBOY,NJ,08861,1 yr/Priv,95,         0,         8,0,*,FL,94,         0,         2,12.5,*,FL,93,         0,         4,11.1,*,FL,,,F,13,02
021874,PARKS COLLEGE,,1023 TIJERAS NW,ALBUQUERQUE,NM,87102,2 yr/Prop,95,       101,       449,22.5,,FL,94,        50,       320,15.6,,FL,93,        48,       265,18.1,,FL,,,F,01,06
021464,INST OF AMERICAN INDIAN & ALASKANAT,L CULTURE & ARTS DEVELO,1600 ST. MICHAEL'S DRIVE,SANTA FE,NM,87504,2 yr/Pub,95,         5,        23,18.2,*,FL,94,         3,        16,18,*,FL,93,         2,        16,18.2,*,FL,,,F,15,06
022399,MR JOHNS ACADEMY OF BEAUTY CULTURE,,626 EAST MAIN STREET,FARMINGTON,NM,87401,1 yr/Prop,95,         2,        26,16,*,FL,94,         8,        36,22.2,,FL,93,         5,        32,15.6,,FL,,,B,03,06
009962,LUNA VOCATIONAL TECHNICAL INSTITUTE,,P.O. BOX 1510,LAS VEGAS,NM,87701,2 yr/Pub,95,         8,        52,15.4,,FL,94,         4,        63,6.3,,FL,93,         6,        81,7.4,,FL,,,F,03,06
023317,FRANKLIN COLLEGE,,2400 LOUISIANA BOULEVARD NE,ALBUQUERQUE,NM,87110,600 hr/Prop,95,        79,       646,12.2,,FL,94,        92,      1216,7.6,,FL,93,        40,       503,8,,FL,,,F,01,06
020839,NORTHERN NEW MEXICO COMMUNITY COLLE,GE,,EL RITO,NM,87530,2 yr/Pub,95,        16,       132,12.1,,FL,94,        14,       100,14,,FL,93,         8,       104,7.7,,FL,,,F,03,06
024969,ALBUQUERQUE BARBER COLLEGE,,525 SAN PEDRO NE STE #104,ALBUQUERQUE,NM,87108,1 yr/Prop,95,         1,        12,11.5,*,FL,94,         1,         6,7.7,*,FL,93,         1,         8,3.2,*,FL,,,F,01,06
002655,NEW MEXICO JUNIOR COLLEGE,,5317 LOVINGTON HIGHWAY,HOBBS,NM,88240,2 yr/Pub,95,        27,       236,11.4,,DU,94,        31,       202,15.3,,FL,93,        13,       156,8.3,,FL,,,B,02,06
004743,CLOVIS COMMUNITY COLLEGE,,417 SCHEPPS BOULEVARD,CLOVIS,NM,88101,2 yr/Pub,95,        20,       189,10.6,,FL,94,        19,       204,9.3,,FL,93,        20,       186,10.8,,FL,,,F,02,06
012008,HOLLYWOOD SCHOOL OF BEAUTY CULTURE,& ADVANCED HAIR DESIGN,7915 MENAUL BOULEVARD NE,ALBUQUERQUE,NM,87110,1 yr/Prop,95,         1,        21,10.4,*,FL,94,         2,         5,12.2,*,FL,93,         2,        22,6.1,*,FL,,,B,01,06
025329,INTERNATIONAL BUSINESS COLLEGE,,650 EAST MONTANA STREET,LAS CRUCES,NM,88001,1 yr/Prop,95,        20,       206,9.7,,DU,94,        26,       239,10.9,,FL,93,        15,       234,6.4,,FL,,,B,02,06
009881,ALADDIN BEAUTY COLLEGE #22,,108 SOUTH UNION,ROSWELL,NM,88201,1 yr/Prop,95,         3,        40,7.5,,FL,94,         8,        41,19.5,,FL,93,         2,        38,5.3,,FL,,,B,02,06
004742,ALBUQUERQUE TECHNICAL VOCATIONALINS,TITUTE,525 BUENA VISTA SE,ALBUQUERQUE,NM,87106,2 yr/Pub,95,        68,       983,6.9,,FL,94,        68,       799,8.5,,FL,93,        53,       763,6.9,,FL,,,F,01,06
030315,ALBUQUERQUE CAREER INSTITUTE,,11300 LOMAS BLVD N.E.,ALBUQUERQUE,NM,87112,2 yr/Prop,95,         2,        31,6.5,,FL,94,         0,        35,0,,FL,93,         0,         7,0,,FL,,,B,01,06
002093,ST. JOHN'S COLLEGE,,1160 CAMINO CRUZ BLANCA,SANTA FE,NM,87501,5 yr/Priv,95,        11,       171,6.4,,FL,94,        10,       170,5.9,,FL,93,        10,       133,7.5,,FL,,,F,03,06
013005,OLYMPIAN UNIVERSITY OF COSMETOLOGY,,1810 E 10TH ST,ALAMOGORDO,NM,88310,1 yr/Prop,95,         0,        20,6.3,*,FL,94,         2,        23,7.8,*,FL,93,         2,        20,6.2,*,FL,,,F,02,06
002651,EASTERN NEW MEXICO UNIVERSITY,,HIGHWAY #70,PORTALES,NM,88130,5 yr/Pub,95,        49,       831,5.9,,FL,94,        50,       773,6.5,,FL,93,        52,       715,7.3,,FL,,,F,03,06
002653,NEW MEXICO HIGHLANDS UNIVERSITY,,NATIONAL AVENUE,LAS VEGAS,NM,87701,5 yr/Pub,95,        28,       478,5.9,,FL,94,        27,       401,6.7,,FL,93,        24,       436,5.5,,FL,,,F,03,06
002654,NEW MEXICO INSTITUTE OF MINING &TEC,HNOLOGY,801 LEROY PLACE,SOCORRO,NM,87801,5 yr/Pub,95,        15,       265,5.7,,FL,94,         6,       179,3.4,,FL,93,         6,       137,4.4,,FL,,,F,03,06
002660,SAN JUAN COLLEGE,,4601 COLLEGE BOULEVARD,FARMINGTON,NM,87402,2 yr/Pub,95,        11,       193,5.7,,FL,94,        16,       167,9.6,,FL,93,         8,       145,5.5,,FL,,,F,03,06
002664,WESTERN NEW MEXICO STATE UNIVERSITY,,COLLEGE AVENUE,SILVER CITY,NM,88061,5 yr/Pub,95,        16,       310,5.2,,FL,94,        16,       219,7.3,,FL,93,        20,       184,10.9,,FL,,,F,02,06
022781,SANTA FE COMMUNITY COLLEGE,,6401 RICHARDS AVENUE,SANTA FE,NM,87505,2 yr/Pub,95,         5,       105,4.8,,FL,94,         5,        75,6.7,,FL,93,         3,        80,3.8,,FL,,,F,03,06
010632,DEWOLFF COLLEGE OF HAIRSTYLING &COS,METOLOGY,6405 LOMAS AVENUE NE,ALBUQUERQUE,NM,87110,1 yr/Prop,95,         3,        64,4.7,,FL,94,         2,        38,5.3,,FL,93,         1,        43,2.3,,FL,,,B,01,06
002657,NEW MEXICO STATE UNIVERSITY,,PO BOX 30001,LAS CRUCES,NM,88003,5 yr/Pub,95,       124,      2683,4.6,,FL,94,       105,      2155,4.9,,FL,93,        90,      1976,4.6,,FL,,,B,02,06
002649,COLLEGE OF SANTA FE (THE),,1600 SAINT MICHAEL'S DRIVE,SANTA FE,NM,87505,5 yr/Priv,95,        13,       308,4.2,,FL,94,        12,       292,4.1,,FL,93,        11,       267,4.1,,FL,,,F,03,06
002663,UNIVERSITY OF NEW MEXICO,,SCHOLES HALL ROOM 160,ALBUQUERQUE,NM,87131,5 yr/Pub,95,       144,      3699,3.9,,FL,94,       134,      3403,3.9,,FL,93,        94,      3132,3,,FL,,,B,01,06
002650,COLLEGE OF THE SOUTHWEST,,6610 LOVINGTON HWY,HOBBS,NM,88240,4 yr/Priv,95,         4,       105,3.8,,FL,94,         5,        84,6,,FL,93,         6,        62,9.7,,FL,,,F,02,06
030293,INTERNATIONAL INSTITUTE OF CHINESE,MEDICINE,ROUTE 17 BOX 52A,SANTA FE,NM,87505,5 yr/Priv,95,         2,        20,2.6,*,FL,94,         0,        32,0,,FL,93,         0,        25,0,*,FL,,,F,03,06
026220,SOUTHWEST ACUPUNCTURE COLLEGE,,325 PASEO DE PERALTA,SANTA FE,NM,87501,5 yr/Prop,95,         1,        13,1.2,*,FL,94,         0,        36,0,,FL,93,         0,        36,0,,FL,,,F,03,06
023576,CROWNPOINT INSTITUTE OF TECHNOLOGY,,PO DRAWER K,CROWNPOINT,NM,87313,1 yr/Priv,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,,FL,,,F,03,06
002656,NEW MEXICO MILITARY INSTITUTE,,101 WEST COLLEGE,ROSWELL,NM,88201,2 yr/Pub,95,         0,        10,0,*,FL,94,         0,        10,0,*,FL,93,         0,         5,2.5,*,FL,,,F,02,06
030761,SOUTHWESTERN COLLEGE,,AGUA FRIA AT AIRPORT ROAD,SANTA FE,NM,87502,5 yr/Priv,95,         0,        31,0,,FL,94,         0,        21,0,,FL,93,         0,         1,0,,FL,,,F,03,06
030993,METROPOLITAN COLLEGE OF COURT REPOR,TING,2201 SAN PEDRO NORTHEAST,ALBUQUERQUE,NM,87110,4 yr/Prop,95,         0,        20,0,,FL,94,         0,         2,0,,FL,93,       N/A,       N/A,,,,,,F,01,06
007367,MARINELLO SCHOOLS OF BEAUTY,,"5000 EAST BONANZA, SUITE V-2",LAS VEGAS,NV,89110,1 yr/Prop,95,         0,         0,45.5,*,FL,94,         2,         7,45.6,*,FL,93,        18,        37,48.6,,FL,C,,,01,09
022375,LAS VEGAS COLLEGE,,3320 EAST FLAMINGO ROAD,LAS VEGAS,NV,89121,2 yr/Prop,95,        71,       244,29.1,,FL,94,        79,       333,23.7,,FL,93,       120,       477,25.2,,FL,,,F,01,09
026215,CAREER COLLEGE OF NORTHERN NEVADA,,1195 A CORPORATE BOULEVARD,RENO,NV,89502,2 yr/Prop,95,        70,       258,27.1,,FL,94,        71,       297,23.9,,FL,93,       102,       340,30,,FL,,,B,02,09
010098,MORRISON COLLEGE,,140 WASHINGTON STREET,RENO,NV,89503,4 yr/Prop,95,        52,       192,27.1,,FL,94,        42,       160,26.3,,FL,93,        59,       164,36,,FL,,,F,02,09
020971,SOUTHERN NEVADA UNIVERSITY OF COSME,TOLOGY,3430 EAST TROPICANA AVENUE,LAS VEGAS,NV,89121,1 yr/Prop,95,        23,        85,27.1,,FL,94,         7,        70,10,,FL,93,        20,       143,14,,FL,,,F,01,09
030432,HERITAGE COLLEGE,,3305 SPRING MOUNTAIN ROAD,LAS VEGAS,NV,89102,1 yr/Prop,95,        30,       165,18.2,,FL,94,         4,        55,7.3,,FL,93,         3,        29,10.3,,FL,,,B,01,09
025016,NORTHERN NEVADA BEAUTY ACADEMY,,1050 MATLEY LANE,RENO,NV,89502,2 yr/Prop,95,         8,        46,17.4,,FL,94,         9,        51,17.6,,FL,93,         7,        45,15.6,,FL,C,,,02,09
006977,GREAT BASIN COLLEGE,,901 ELM STREET,ELKO,NV,89801,2 yr/Pub,95,         7,        43,16.3,,FL,94,        11,        60,18.3,,FL,93,         6,        39,15.4,,FL,,,F,02,09
010363,WESTERN NEVADA COMMUNITY COLLEGE,,2201 WEST COLLEGE PARKWAY,CARSON CITY,NV,89703,2 yr/Pub,95,        12,        80,15,,FL,94,         2,        59,3.4,,FL,93,         6,        58,10.3,,FL,,,F,02,09
021077,TRUCKEE MEADOWS COMMUNITY COLLEGE,,7000 DANDINI BOULEVARD,RENO,NV,89512,2 yr/Pub,95,        20,       147,13.6,,FL,94,        26,       164,15.9,,FL,93,        21,       112,18.8,,FL,,,F,02,09
030846,INTERIOR DESIGN INSTITUTE,,4225 S EASTERN AVE 4,LAS VEGAS,NV,89119,600 hr/Prop,95,        10,        82,12.2,,FL,94,         5,        12,41.7,,FL,93,         0,         0,0,,FL,,,B,01,09
009192,SIERRA NEVADA COLLEGE,,800 COLLEGE DRIVE,INCLINE VILLAGE,NV,89450,4 yr/Priv,95,        15,       127,11.8,,FL,94,        14,       109,12.8,,FL,93,        11,       103,10.7,,FL,,,F,02,09
010362,COMMUNITY COLLEGE OF SOUTHERN NEVAD,A,3200 EAST CHEYENNE AVENUE,NORTH LAS VEGAS,NV,89030,2 yr/Pub,95,         7,        64,10.9,,FL,94,         5,        57,8.8,,FL,93,         2,        38,5.3,,FL,,,F,01,09
013232,ACADEMY OF HAIR DESIGN,,4445 WEST CHARLESTON BOULEVARD,LAS VEGAS,NV,89102,1 yr/Prop,95,         5,        66,7.6,,FL,94,        12,        77,15.6,,FL,93,        34,       136,25,,FL,,,B,01,09
002569,UNIVERSITY OF NEVADA - LAS VEGAS,,4505 MARYLAND PARKWAY,LAS VEGAS,NV,89154,5 yr/Pub,95,       105,      1554,6.8,,FL,94,        80,      1259,6.4,,FL,93,        79,       922,8.6,,FL,,,B,01,09
002568,UNIVERSITY OF NEVADA - RENO,,NORTH VIRGINIA STREET,RENO,NV,89557,5 yr/Pub,95,        56,       977,5.7,,FL,94,        50,       927,5.4,,FL,93,        58,       794,7.3,,FL,,,F,,09
001194,DEEP SPRINGS COLLEGE,,DEEP SPRINGS CA VIA DYER NEVADA,DYER,NV,89010,2 yr/Priv,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         1,0,*,FL,,,F,02,09
030882,CARSON CITY BEAUTY ACADEMY,,2531 N CARSON STREET,CARSON CITY,NV,89706,2 yr/Prop,95,         0,         2,0,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,B,02,09
024914,SPANISH AMERICAN INSTITUTE,,215 WEST 43RD STREET,NEW YORK,NY,10036,2 yr/Priv,95,         1,         2,57.1,*,FL,94,         0,         0,51.9,*,FL,93,         3,         5,52.4,*,FL,C,,,08,02
011918,DRAKE SCHOOL OF THE BRONX,,2122 WHITE PLAINS ROAD,BRONX,NY,10462,1 yr/Priv,95,       116,       214,54.2,,FL,94,        87,       261,33.3,,FL,93,        66,       217,30.4,,FL,C,,,07,02
030253,ACADEMY FOR CAREER EDUCATION,,55-05 MYRTLE AVENUE,RIDGEWOOD,NY,11385,1 yr/Priv,95,         4,        17,51.2,*,FL,94,        19,        38,50,,FL,93,        65,       117,55.6,,FL,C,,,07,02
022532,SUPERIOR CAREER INSTITUTE,,254 WEST 29TH STREET,NEW YORK,NY,10001,1 yr/Prop,95,       175,       345,50.7,,FL,94,       130,       283,45.9,,FL,93,       234,       514,45.5,,FL,C,,,08,02
011917,DRAKE BUSINESS SCHOOL,,225 BROADWAY,NEW YORK,NY,10007,2 yr/Prop,95,       190,       421,45.1,,FL,94,       141,       410,34.4,,FL,93,       145,       339,42.8,,FL,C,,,08,02
011915,DRAKE BUSINESS SCHOOL,,148 NEW DORP LANE,STATEN ISLAND,NY,10306,1 yr/Prop,95,        76,       183,41.5,,FL,94,        63,       190,33.2,,FL,93,        65,       223,29.1,,FL,C,,,14,02
022652,GLOBAL BUSINESS INSTITUTE,,1931 MOTT AVENUE,FAR ROCKAWAY,NY,11691,1 yr/Priv,95,         0,         1,40.8,*,FL,94,         2,         3,51.7,*,FL,93,        18,        45,40,,FL,C,,,06,02
009727,FLEXER BEAUTY SCHOOL,,54-40 MYRTLE AVENUE,RIDGEWOOD,NY,11385,1 yr/Prop,95,        38,        94,40.4,,FL,94,        24,        75,32,,FL,93,        19,        56,33.9,,FL,C,,,07,02
020564,CAPRI SCHOOL OF HAIR DESIGN,,28 S MAIN STREET,SPRING VALLEY,NY,10977,1 yr/Prop,95,        20,        50,40,,FL,94,        12,        46,26.1,,FL,93,         8,        35,22.9,,FL,,,F,20,02
025837,MUNICIPAL TRAINING CENTER,,44 COURT STREET,BROOKLYN,NY,11201,1 yr/Prop,95,        45,       113,39.8,,FL,94,        88,       238,37,,FL,93,       382,       980,39,,FL,C,,,10,02
030310,TRAVEL INSTITUTE,,15 PARK ROW #617,NEW YORK,NY,10038,300 hr/Prop,95,       108,       273,39.6,,FL,94,       106,       254,41.7,,FL,93,        43,       130,33.1,,FL,,,B,08,02
011916,DRAKE BUSINESS SCHOOL,,32-03 STEINWAY STREET,ASTORIA,NY,11103,2 yr/Prop,95,       101,       256,39.5,,FL,94,        99,       274,36.1,,FL,93,        54,       257,21,,FL,,,B,07,02
008435,INTERBORO INSTITUTE,,450 W 56TH STREET,NEW YORK,NY,10019,2 yr/Prop,95,        84,       221,38,,FL,94,        80,       206,38.8,,FL,93,        60,       161,37.3,,FL,C,,,14,02
008555,HAIR DESIGN INSTITUTE AT LIVINGSTON, STREET,169 LIVINGSTON ST,BROOKLYN,NY,11201,1 yr/Prop,95,        39,       108,36.1,,FL,94,        48,       115,41.7,,FL,93,        32,        89,36,,FL,C,,,10,02
007522,CONTINENTAL SCHOOL OF BEAUTY CULTUR,E,633 JEFFERSON ROAD,ROCHESTER,NY,14623,1 yr/Prop,95,        45,       128,35.2,,FL,94,        58,       174,33.3,,FL,93,        57,       178,32,,FL,C,,,28,02
004825,TAYLOR BUSINESS INSTITUTE,,120 WEST 30TH STREET,NEW YORK,NY,10001,2 yr/Prop,95,        82,       234,35,,FL,94,        91,       282,32.3,,FL,93,        82,       277,29.6,,FL,C,,,17,02
030897,COMPUTER CAREER CENTER,,474 FULTON AVENUE,HEMPSTEAD,NY,11550,1 yr/Prop,95,        24,        70,34.3,,FL,94,         2,         8,25,,FL,93,       N/A,       N/A,,,,,,B,04,02
007388,LEARNING INSTITUTE FOR BEAUTY SCIEN,CES,173 A FULTON AVENUE,HEMPSTEAD,NY,11550,1 yr/Prop,95,        87,       255,34.1,,FL,94,        87,       244,35.7,,FL,93,        79,       263,30,,FL,C,,,04,02
011031,TECHNICAL CAREER INSTITUTES,,320 WEST 31ST STREET,NEW YORK,NY,10001,2 yr/Prop,95,       568,      1682,33.8,,FL,94,       547,      1482,36.9,,FL,93,       353,       989,35.7,,FL,,,F,08,02
011830,BERK TRADE & BUSINESS SCHOOL,,311 W 36TH ST,NEW YORK,NY,10001,2 yr/Prop,95,         0,         6,33.8,*,FL,94,         1,        18,42.3,*,FL,93,        47,       118,39.8,,FL,C,,,08,02
022303,HEAD PEOPLE SCHOOL OF HAIR DESIGN,,27 S MIDDLETOWN RD,NANUET,NY,10954,1 yr/Prop,95,         5,        12,33.3,*,FL,94,         3,        11,22.5,*,FL,93,         4,        13,18.6,*,FL,,,F,20,02
021937,SAINT LAWRENCE LEWIS COUNTY BOCES,,7231 STATE HIGHWAY ROUTE 56,NORWOOD,NY,13668,1 yr/Pub,95,         8,        22,33.3,*,FL,94,         6,        19,29.2,*,FL,93,         1,         4,25,,FL,,,F,26,02
021059,HAIR DESIGN INSTITUTE AT FIFTH AVEN,UE,6711 5TH AVENUE,BROOKLYN,NY,11220,1 yr/Prop,95,        13,        39,33.3,,FL,94,        20,        58,34.5,,FL,93,        16,        56,28.6,,FL,,,F,08,02
021732,LEARNING INSTITUTES FOR BEAUTY SCIE,NCES,22 WEST 34TH STREET,NEW YORK,NY,10001,1 yr/Prop,95,       108,       324,33.3,,FL,94,        56,       199,28.1,,FL,93,        22,        99,22.2,,FL,,,F,08,02
022195,MILDRED ELLEY BUSINESS SCHOOL,,2 COMPUTER DRIVE SOUTH,ALBANY,NY,12205,2 yr/Prop,95,       133,       403,33,,FL,94,        91,       329,27.7,,FL,93,        87,       341,25.5,,FL,C,,,21,02
025858,TEFFT SCHOOL (THE),,4 LYON PLACE,WHITE PLAINS,NY,10601,1 yr/Prop,95,        29,        88,33,,FL,94,        34,        95,35.8,,FL,93,        29,       109,26.6,,FL,C,,,19,02
011921,WESTCHESTER SCHOOL OF BEAUTY CULTUR,E,49 EAST PROSPECT AVENUE,MOUNT VERNON,NY,10550,1 yr/Prop,95,        23,        70,32.9,,FL,94,        47,       110,42.7,,FL,93,        29,        99,29.3,,FL,C,,,17,02
026166,SHEAR EGO INTERNATIONAL SCHOOL OF H,AIR DESIGN,525 TITUS AVENUE,ROCHESTER,NY,14617,1 yr/Prop,95,        63,       195,32.3,,FL,94,        61,       208,29.3,,FL,93,        58,       183,31.7,,FL,,,B,28,02
022729,ROCKLAND COUNTY BOCES PRACTICAL NUR,SING SCHOOL,65 PARROTT ROAD,WEST NYACK,NY,10994,1 yr/Pub,95,        12,        38,31.6,,FL,94,         7,        32,21.9,,FL,93,         2,        22,15.9,*,FL,,,F,22,02
013143,JON LOUIS SCHOOL OF BEAUTY,,1145 DEER PARK AVE,NORTH BABYLON,NY,11703,1 yr/Prop,95,        44,       140,31.4,,FL,94,        45,       109,41.3,,FL,93,        23,        67,34.3,,FL,,,F,02,02
020924,RIDLEY LOWELL SCHOOL OF BUSINESS,,116 FRONT ST,BINGHAMTON,NY,13905,1 yr/Prop,95,        34,       109,31.2,,FL,94,        28,       111,25.2,,FL,93,        14,       105,13.3,,FL,,,B,26,02
012927,SYRACUSE CENTRAL TECHNICAL VOCATION,AL CENTER,258 EAST ADAMS STREET,SYRACUSE,NY,13202,1 yr/Pub,95,         4,        15,30,*,FL,94,         4,        12,27.3,*,FL,93,         4,        13,21.1,*,FL,,,F,27,02
009409,CENTRAL CITY BUSINESS INSTITUTE,,224 HARRISON STREET,SYRACUSE,NY,13202,2 yr/Prop,95,        55,       186,29.6,,FL,94,        55,       218,25.2,,FL,93,        33,       189,17.5,,FL,,,B,25,02
021074,JON LOUIS SCHOOL OF BEAUTY,,2981 HEMSTEAD TURNPIKE,LEVITTOWN,NY,11756,1 yr/Prop,95,        26,        90,28.9,,FL,94,        16,        81,19.8,,FL,93,        21,       111,18.9,,FL,,,B,04,02
007752,JON LOUIS SCHOOL OF BEAUTY,,21 N OCEAN AVENUE,PATCHOGUE,NY,11772,1 yr/Prop,95,        18,        63,28.6,,FL,94,        32,        95,33.7,,FL,93,        22,        85,25.9,,FL,,,B,01,02
005072,UNITED HOSPITAL SCHOOL OF RADIOLOGI,C TECHNOLOGY,406 BOSTON POST ROAD,PORT CHESTER,NY,10573,2 yr/Priv,95,         0,         1,28.6,*,FL,94,         1,         2,33.3,*,FL,93,         1,         4,15.4,*,FL,,,F,18,02
007573,CONCORD BEAUTY SCHOOL,,38-15 BROADWAY,ASTORIA,NY,11103,1 yr/Prop,95,        29,       104,27.9,,FL,94,        41,        95,43.2,,FL,93,        23,        93,24.7,,FL,,,B,07,02
