OPE_ID,NAME,ADDR,CITY,ST_CD,ST_DESC,ZIP,ZIP_EXT,PGM_LEN,SCH_TYPE,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,ETH_CERT,PROGRAM,CON_DIST,REGION,AVGOR_GE30,FFEL_CR,FDSLP_CR
008304,Scottsdale Community College,9000 East Chaparral Road,Scottsdale,AZ,Arizona,85250,2699,Associate,Pub,1996,92,735,12.5,,FL,1995,78,538,14.5,,FL,1994,50,335,14.9,,FL,,B,01,09,1,C,C
001079,Yavapai College,1100 East Sheldon Street,Prescott,AZ,Arizona,86301,3297,Associate,Pub,1996,27,218,12.4,,FL,1995,19,172,11,,FL,1994,20,147,13.6,,FL,,F,03,09,1,C,N
008303,Gateway Community College,108 North 40th Street,Phoenix,AZ,Arizona,85034,1795,Associate,Pub,1996,28,230,12.2,,DU,1995,22,133,16.5,,FL,1994,8,84,9.5,,FL,,B,01,09,1,C,C
011570,Aztech College,941 South Dobson Road,Mesa,AZ,Arizona,85202,2950,Associate,Prop,1996,6,50,12,,FL,1995,10,99,10.1,,FL,1994,20,105,19,,FL,,B,01,09,1,C,C
001077,Mesa Community College,1833 West Southern Avenue,Mesa,AZ,Arizona,85202,4866,Associate,Pub,1996,198,1746,11.3,,FL,1995,146,1052,13.9,,FL,1994,88,702,12.5,,FL,,B,01,09,1,C,C
001073,Eastern Arizona College,626 Church Street,Thatcher,AZ,Arizona,85552,5624,Associate,Pub,1996,0,1,11.1,*,FL,1995,0,2,11.1,*,FL,1994,1,6,8.8,*,FL,C,,05,09,1,T,N
030722,Chandler - Gilbert Community College,2626 East Pecos Road,Chandler,AZ,Arizona,85225,2413,Associate,Pub,1996,15,137,10.9,,DU,1995,6,66,9.1,,FL,1994,2,40,5,,FL,,B,06,09,1,C,C
007283,Central Arizona College,8470 North Overfield Road,Coolidge,AZ,Arizona,85228,9779,Associate,Pub,1996,9,85,10.6,,DU,1995,9,74,12.2,,FL,1994,22,98,22.4,,FL,,B,06,09,1,C,C
010858,Earl's Academy of Beauty,2111 South Alma School Road,Mesa,AZ,Arizona,85210,4010,2Yr N/D,Prop,1996,10,99,10.1,,FL,1995,10,69,14.5,,FL,1994,12,45,26.7,,FL,,B,01,09,1,C,C
012184,International Academy of Hair Design,4415 South Rural Road #2,Tempe,AZ,Arizona,85282,7060,600-899 CH,Prop,1996,4,41,9.8,,FL,1995,13,59,22,,FL,1994,15,46,32.6,,FL,,B,01,09,1,C,C
022000,Arizona College of the Bible,1718 West Maryland Avenue,Phoenix,AZ,Arizona,85015,1701,Bachelor,Priv,1996,4,41,9.8,,FL,1995,3,36,8.3,,FL,1994,3,38,7.9,,FL,,F,04,09,1,C,N
001076,Glendale Community College,6000 West Olive Avenue,Glendale,AZ,Arizona,85302,3090,Associate,Pub,1996,108,1109,9.7,,FL,1995,194,1084,17.9,,FL,1994,81,745,10.9,,FL,,F,03,09,1,C,N
008864,Arizona Academy of Beauty,5631 EAST Speedway Boulevard,Tucson,AZ,Arizona,85712,5021,1Yr N/D,Prop,1996,3,31,9.7,,FL,1995,14,49,28.6,,FL,1994,7,51,13.7,,FL,,B,05,09,1,C,C
030812,Metropolitan College of Court Reporting,4640 East Elwood Street 12,Phoenix,AZ,Arizona,85040,1965,Bachelor,Prop,1996,3,31,9.7,,FL,1995,6,25,17.6,*,FL,1994,3,23,13,,FL,,F,02,09,1,C,N
022171,Pima Medical Institute,3350 East Grant Road,Tucson,AZ,Arizona,85716,2800,Associate,Prop,1996,135,1424,9.5,,DU,1995,116,1357,8.5,,FL,1994,120,1480,8.1,,FL,,B,02,09,1,C,C
021715,Western International University,9215 North Black Canyon Highway,Phoenix,AZ,Arizona,85021,2718,Master/Dr,Prop,1996,25,276,9.1,,FL,1995,20,253,7.9,,FL,1994,17,239,7.1,,FL,,F,01,09,1,C,N
024915,Art Center (The),2525 North Country Club Road,Tucson,AZ,Arizona,85716,0000,Associate,Prop,1996,20,220,9.1,,DU,1995,4,235,1.7,,FL,1994,12,191,6.3,,FL,,B,02,09,1,C,C
022631,High-Tech Institute,1515 East Indian School Road,Phoenix,AZ,Arizona,85014,4973,Associate,Prop,1996,95,1133,8.4,,DU,1995,41,930,4.4,,FL,1994,109,1337,8.2,,FL,,B,01,09,1,C,C
021923,Maricopa Beauty College,515 West Western Avenue,Avondale,AZ,Arizona,85323,2226,1Yr N/D,Prop,1996,1,16,8,*,FL,1995,2,17,9.6,*,FL,1994,1,17,5.4,*,FL,,B,02,09,1,C,C
030764,Bryman School (The),4343 North 16th Street,Phoenix,AZ,Arizona,85016,5338,Associate,Prop,1996,71,914,7.8,,DU,1995,31,672,4.6,,FL,1994,14,237,5.9,,FL,,B,04,09,1,C,C
001082,Northern Arizona University,"Knowles Drive, Building 51",Flagstaff,AZ,Arizona,86001,0000,Master/Dr,Pub,1996,226,3100,7.3,,DU,1995,186,2672,7,,FL,1994,150,2506,6,,FL,,B,03,09,1,C,C
001081,Arizona State University,Box 870412,Tempe,AZ,Arizona,85287,0412,1st Prof,Pub,1996,569,7867,7.2,,DU,1995,482,7035,6.9,,FL,1994,412,6260,6.6,,FL,,B,02,09,1,C,C
025827,Desert Institute of the Healing Arts,639 North Sixth Avenue,Tucson,AZ,Arizona,85705,8330,1Yr N/D,Prop,1996,6,85,7.1,,FL,1995,3,75,4,,FL,1994,5,63,7.9,,FL,,B,02,09,1,C,C
001083,University of Arizona,1717 East Speedway Blvd.- Room 3304,Tucson,AZ,Arizona,85721,4514,Master/Dr,Pub,1996,361,5317,6.8,,FL,1995,270,4291,6.3,,FL,1994,264,4432,6,,FL,,F,02,09,1,C,N
020653,Prescott Center for Alternative Education,220 Grove Avenue,Prescott,AZ,Arizona,86301,2990,Master/Dr,Priv,1996,22,322,6.8,,FL,1995,19,319,6,,FL,1994,12,289,4.2,,FL,,F,03,09,1,C,N
001074,Grand Canyon University,3300 West Camelback Road,Phoenix,AZ,Arizona,85017,1097,Master/Dr,Priv,1996,38,564,6.7,,FL,1995,36,450,8,,FL,1994,34,507,6.7,,FL,,F,02,09,1,C,N
020988,University of Phoenix,4615 East Elwood Street,Phoenix,AZ,Arizona,85040,1908,Master/Dr,Prop,1996,383,6597,5.8,,FL,1995,305,5276,5.8,,FL,1994,202,3973,5.1,,FL,,F,02,09,1,C,N
007113,Southwestern College,2625 East Cactus Road,Phoenix,AZ,Arizona,85032,7097,Bachelor,Priv,1996,2,56,3.6,,FL,1995,3,38,7.9,,FL,1994,0,45,0,,FL,,F,04,09,1,C,N
021813,Arizona Paralegal Training Program,"111 West Monroe, Suite 800",Phoenix,AZ,Arizona,85003,1730,600-899 CH,Prop,1996,1,45,2.2,,FL,1995,0,4,8.6,*,FL,1994,1,16,8.6,*,FL,,F,01,09,1,C,N
030344,Conservatory of Recording Arts & Sciences,2300 East Broadway Road,Tempe,AZ,Arizona,85282,1707,600-899 CH,Prop,1996,2,91,2.2,,DU,1995,3,59,5.1,,FL,1994,4,44,9.1,,FL,,B,02,09,1,C,C
001070,American Graduate School of International Management,15249 North 59th Avenue,Glendale,AZ,Arizona,85306,3236,Master/Dr,Priv,1996,7,560,1.3,,FL,1995,12,581,2.1,,FL,1994,13,584,2.2,,FL,,F,03,09,1,C,N
008246,Dine College,PO Box 127,Tsaile,AZ,Arizona,86556,0127,Associate,Priv,1996,0,0,0,*,FL,1995,0,0,0,*,FL,1994,0,0,0,*,FL,T,F,06,09,1,C,N
011862,Northland Pioneer College,103 First Avenue at Hopi Drive,Holbrook,AZ,Arizona,86025,2996,Associate,Pub,1996,0,0,0,*,FL,1995,0,0,0,*,FL,1994,0,1,0,*,FL,,F,04,09,1,C,N
030978,Carsten Institute of Hair and Beauty,3345 South Rural Road,Tempe,AZ,Arizona,85282,5404,1Yr N/D,Prop,1996,2,30,6.7,,FL,1995,0,7,0,,FL,1994,N/A,N/A,,,N/A,,F,01,09,0,C,N
030050,Safford College of Beauty Culture,1550 Thatcher Boulevard,Safford,AZ,Arizona,85546,3309,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,05,09,0,C,N
031004,Coconino County Community College,"3000 North 4th Street, Suite 17",Flagstaff,AZ,Arizona,86003,8000,Associate,Pub,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,03,09,0,C,N
031070,Southwest College of Naturopathic Medicine & Health Sciences,2140 East Broadway Road,Tempe,AZ,Arizona,85282,1751,Master/Dr,Priv,1996,0,1,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,01,09,0,C,N
031150,Arizona College of Allied Health,1940 West Indian School Road,Phoenix,AZ,Arizona,85015,5112,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,B,06,09,0,C,C
031157,North American Technical College,3906 E. Broadway,Phoenix,AZ,Arizona,85040,,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,02,09,0,C,N
031203,Northern Arizona College of Health Careers,5200 East Cortland Boulevard,Flagstaff,AZ,Arizona,86004,9337,600-899 CH,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,B,03,09,0,C,C
031563,Estrella Mountain Community College,3000 North Dysart Road,Avondale,AZ,Arizona,85323,1000,Associate,Pub,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,09,0,C,N
032055,Occupational Training Center,4136 North 75th Avenue,Phoenix,AZ,Arizona,85033,3168,600-899 CH,Priv,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,B,,09,0,C,C
030051,Arkansas Beauty School,5108 Baseline Road,Little Rock,AR,Arkansas,72209,5116,1Yr N/D,Prop,1996,0,0,60,*,FL,1995,0,0,30,*,FL,1994,3,5,26.1,*,FL,C,,02,06,1,T,N
030013,Marcell Royale Beauty Academy,2004 South 8th Street,Rogers,AR,Arkansas,72758,6426,1Yr N/D,Prop,1996,4,7,35.7,*,FL,1995,3,9,28.6,*,FL,1994,3,12,19.4,*,FL,,F,03,06,1,C,N
030071,Hot Springs Beauty College,634 Malvern Avenue,Hot Springs,AR,Arkansas,71901,5432,1Yr N/D,Prop,1996,10,30,33.3,,FL,1995,5,22,17.9,*,FL,1994,1,23,13.9,*,FL,,F,04,06,1,C,N
021111,Rich Mountain Community College,1100 Bush Street,Mena,AR,Arkansas,71953,2500,Associate,Pub,1996,4,22,30,*,FL,1995,8,31,25.8,,FL,1994,24,67,35.8,,FL,C,,03,06,1,T,N
001087,Arkansas Baptist College,1600 Bishop Street,Little Rock,AR,Arkansas,72202,6099,Bachelor,Priv,1996,24,83,28.9,,DU,1995,33,93,35.5,,FL,1994,34,75,45.3,,FL,H,B,02,06,1,C,C
005732,University of Arkansas Community College at Hope,2500 South Main,Hope,AR,Arkansas,71802,0140,Associate,Pub,1996,37,132,28,,DU,1995,24,118,20.3,,DU,1994,19,86,22.1,,FL,,B,04,06,1,C,C
001086,University of Arkansas at Pine Bluff,1200 North University Drive,Pine Bluff,AR,Arkansas,71601,2790,Master/Dr,Pub,1996,266,952,27.9,,FL,1995,217,944,23,,FL,1994,175,764,22.9,,FL,H,F,04,06,1,C,W
022209,Cossatot Technical College,183 Highway 399,De Queen,AR,Arkansas,71832,0000,Associate,Pub,1996,0,0,25,*,FL,1995,0,0,30,*,FL,1994,1,4,11.5,*,FL,,F,03,06,1,C,N
022024,Professional Cosmetology Education Center,"115 Washington Street, Southeast",Camden,AR,Arkansas,71701,4009,1Yr N/D,Prop,1996,0,0,22.2,*,FL,1995,0,1,17.9,*,FL,1994,2,8,22.9,*,FL,,F,04,06,1,C,N
020870,Ozarka Technical College,218 South Drive,Melbourne,AR,Arkansas,72556,0000,Associate,Pub,1996,7,32,21.9,,FL,1995,1,14,15.6,*,FL,1994,2,6,17.2,*,FL,,F,01,06,1,C,N
005319,Foothills Technical Institute,1800 East Moore,Searcy,AR,Arkansas,72143,0909,2Yr N/D,Pub,1996,0,4,20.4,*,FL,1995,1,13,17.9,*,FL,1994,9,32,28.1,,FL,,F,02,06,1,C,N
020735,Gateway Technical College,2005 White Drive,Batesville,AR,Arkansas,72503,3350,Associate,Pub,1996,10,50,20,,FL,1995,6,36,16.7,,FL,1994,5,39,12.8,,FL,,F,04,06,1,C,N
020746,South Arkansas Community College,300 South West Avenue,El Dorado,AR,Arkansas,71731,7010,Associate,Pub,1996,16,81,19.8,,FL,1995,16,94,17,,FL,1994,22,138,15.9,,FL,,F,04,06,1,C,N
030234,Arkansas College of Barbering & Hair Design,200 Washington Avenue,North Little Rock,AR,Arkansas,72114,5615,1Yr N/D,Prop,1996,8,44,18.2,,FL,1995,6,31,19.4,,FL,1994,2,5,33.3,*,FL,,F,02,06,1,C,N
005707,Southeast Arkansas College,1900 Hazel Street,Pine Bluff,AR,Arkansas,71603,3900,Associate,Pub,1996,7,39,17.9,,FL,1995,5,37,13.5,,FL,1994,5,28,12.5,*,FL,,F,04,06,1,C,N
022724,Eastern College of Health Vocations,6423 Forbing Road,Little Rock,AR,Arkansas,72209,3535,1Yr N/D,Prop,1996,48,285,16.8,,FL,1995,84,350,24,,FL,1994,85,393,21.6,,FL,,F,02,06,1,C,N
007921,Fayetteville Beauty College,2167 & 2177 West 6th Street,Fayetteville,AR,Arkansas,72701,0000,1Yr N/D,Prop,1996,3,14,16.7,*,FL,1995,1,4,12.5,*,FL,1994,0,6,7.4,*,FL,,F,03,06,1,C,N
023482,Mid-South Community College,2000 West Broadway,West Memphis,AR,Arkansas,72301,3829,Associate,Pub,1996,0,1,16.7,*,FL,1995,0,2,20,*,FL,1994,1,3,22.9,*,FL,,F,01,06,1,C,N
001103,Philander Smith College,812 West 13th Street,Little Rock,AR,Arkansas,72202,3799,Bachelor,Priv,1996,30,188,16,,DU,1995,32,160,20,,FL,1994,26,121,21.5,,FL,H,B,02,06,1,C,C
005245,Petit Jean Technical College,One Bruce Street,Morrilton,AR,Arkansas,72110,9601,Associate,Pub,1996,7,44,15.9,,FL,1995,6,39,15.4,,FL,1994,9,42,21.4,,FL,,F,02,06,1,C,N
012260,East Arkansas Community College,1700 Newcastle Road,Forrest City,AR,Arkansas,72335,9598,Associate,Pub,1996,11,69,15.9,,DU,1995,21,97,21.6,,FL,1994,20,105,19,,FL,,B,01,06,1,C,C
009976,Ouachita Technical College,#1 College Drive,Malvern,AR,Arkansas,72104,0000,Associate,Pub,1996,2,24,15.3,*,FL,1995,6,19,22.2,*,FL,1994,1,16,17.3,*,FL,,F,04,06,1,C,N
001089,Arkansas Tech University,,Russellville,AR,Arkansas,72801,2222,Master/Dr,Pub,1996,117,817,14.3,,FL,1995,96,767,12.5,,FL,1994,74,673,11,,FL,,F,03,06,1,C,N
022118,Forest Echoes Technical Institute,1326 Highway 52 West,Crossett,AR,Arkansas,71635,4853,1Yr N/D,Pub,1996,1,8,14.3,*,FL,1995,1,5,21.4,*,FL,1994,0,1,20,*,FL,,F,04,06,1,C,N
012860,Mississippi County Community College,2501 South Division,Blytheville,AR,Arkansas,72316,1109,Associate,Pub,1996,23,163,14.1,,FL,1995,26,172,15.1,,FL,1994,25,149,16.8,,FL,,B,01,06,1,C,C
001104,Phillips County Community College of the University of Arkansas,1000 Campus Drive,Helena,AR,Arkansas,72342,0785,Associate,Pub,1996,8,60,13.3,,FL,1995,8,88,9.1,,FL,1994,11,99,11.1,,FL,,F,01,06,1,C,N
001107,Southern Arkansas University,100 East University,Magnolia,AR,Arkansas,71753,5000,Master/Dr,Pub,1996,51,387,13.2,,FL,1995,72,444,16.2,,FL,1994,49,337,14.5,,FL,,F,04,06,1,C,N
021388,Great Rivers Vocational Technical School,Highway 1 Northeast,McGehee,AR,Arkansas,71654,0747,1Yr N/D,Pub,1996,3,18,12.9,*,FL,1995,1,4,6.7,*,FL,1994,0,9,5,*,FL,,F,04,06,1,C,N
001085,University of Arkansas at Monticello,Tower Drive,Monticello,AR,Arkansas,71655,0000,Master/Dr,Pub,1996,70,545,12.8,,FL,1995,68,514,13.2,,FL,1994,40,438,9.1,,FL,,F,04,06,1,C,N
001095,Crowley's Ridge College,100 College Drive,Paragould,AR,Arkansas,72450,9775,Associate,Priv,1996,1,21,12.5,*,FL,1995,3,14,11.8,*,FL,1994,5,37,13.5,,FL,,F,01,06,1,C,N
025696,Searcy Beauty College,1004 South Main,Searcy,AR,Arkansas,72143,7317,1Yr N/D,Prop,1996,1,7,12.2,*,FL,1995,3,16,12.7,*,FL,1994,2,26,8.7,*,FL,,F,02,06,1,C,T
021205,Quapaw Technical Institute,200 Mid-America Boulevard,Hot Springs,AR,Arkansas,71914,3950,2Yr N/D,Pub,1996,2,10,12,*,FL,1995,3,15,21.9,*,FL,1994,1,25,20.9,*,FL,,F,04,06,1,C,N
012105,Garland County Community College,101 College Drive,Hot Springs,AR,Arkansas,71913,9174,Associate,Pub,1996,14,120,11.7,,FL,1995,24,147,16.3,,FL,1994,22,186,11.8,,FL,,F,04,06,1,C,N
001094,University of the Ozarks,415 North College Avenue,Clarksville,AR,Arkansas,72830,2880,Master/Dr,Priv,1996,11,95,11.6,,FL,1995,15,110,13.6,,FL,1994,15,121,12.4,,FL,,F,03,06,1,C,N
001101,University of Arkansas at Little Rock,2801 South University,Little Rock,AR,Arkansas,72204,1099,Master/Dr,Pub,1996,202,1747,11.6,,FL,1995,190,1518,12.5,,FL,1994,132,1557,8.5,,FL,,F,02,06,1,C,N
007738,Southern Arkansas University Technical,SAU Tech Station,Camden,AR,Arkansas,71701,0000,Associate,Pub,1996,7,61,11.5,,FL,1995,11,66,16.7,,FL,1994,12,65,18.5,,FL,,F,04,06,1,C,N
001098,Henderson State University,1100 Henderson Street,Arkadelphia,AR,Arkansas,71999,0001,Master/Dr,Pub,1996,88,799,11,,FL,1995,78,695,11.2,,FL,1994,85,604,14.1,,FL,,F,04,06,1,C,N
001090,Arkansas State University,2105 Aggie Road,Jonesboro,AR,Arkansas,72401,0000,Master/Dr,Pub,1996,215,2056,10.5,,FL,1995,167,1558,10.7,,FL,1994,164,1452,11.3,,FL,,F,01,06,1,C,N
001093,Central Baptist College,1501 College Avenue,Conway,AR,Arkansas,72032,6470,Bachelor,Priv,1996,5,48,10.4,,FL,1995,7,43,16.3,,FL,1994,7,38,18.4,,FL,,F,02,06,1,C,N
012261,North Arkansas College,1515 Pioneer Drive,Harrison,AR,Arkansas,72601,5599,Associate,Pub,1996,19,188,10.1,,FL,1995,31,260,11.9,,FL,1994,24,181,13.3,,FL,,F,03,06,1,C,N
005250,Cotton Boll Technical Institute,Interstate 55 & Highway 148,Burdette,AR,Arkansas,72321,0000,1Yr N/D,Pub,1996,0,2,10,*,FL,1995,0,3,22.8,*,FL,1994,2,15,20.4,*,FL,,F,01,06,1,C,N
020522,Black River Technical College,1410 Highway 304 East,Pocahontas,AR,Arkansas,72455,0000,Associate,Pub,1996,4,40,10,,FL,1995,5,29,16.4,*,FL,1994,5,35,14.3,,FL,,F,01,06,1,C,N
005249,Arkansas Valley Technical Institute,Highway 23 North,Ozark,AR,Arkansas,72949,0506,2Yr N/D,Pub,1996,3,23,9.3,*,FL,1995,2,22,9,*,FL,1994,2,30,6.7,,FL,,F,03,06,1,C,N
001092,University of Central Arkansas,201 Donaghey Street,Conway,AR,Arkansas,72035,0001,Master/Dr,Pub,1996,137,1487,9.2,,DU,1995,134,1403,9.6,,FL,1994,97,1109,8.7,,FL,,B,02,06,1,C,C
007044,Crowley's Ridge Technical Institute,I-40 at Crowley's Ridge Road,Forrest City,AR,Arkansas,72335,0925,1Yr N/D,Pub,1996,0,3,9.1,*,FL,1995,0,2,17.1,*,FL,1994,1,6,34.6,*,FL,C,,01,06,1,T,N
001108,University of Arkansas,425 Administration Building,Fayetteville,AR,Arkansas,72701,0000,Master/Dr,Pub,1996,167,1935,8.6,,FL,1995,122,1749,7,,FL,1994,96,1439,6.7,,FL,,F,03,06,1,C,N
020753,Pulaski Technical College,3000 West Scenic Drive,North Little Rock,AR,Arkansas,72118,3347,Associate,Pub,1996,4,47,8.5,,FL,1995,9,52,17.3,,FL,1994,2,25,14.6,*,FL,,F,02,06,1,C,N
022604,Bee Jay's Hairstyling Academy,1907 Hinson Loop,Little Rock,AR,Arkansas,72212,3903,1Yr N/D,Prop,1996,0,3,8.3,*,FL,1995,0,4,13.3,*,FL,1994,1,5,20,*,FL,,F,02,06,1,C,N
001110,Westark College,5210 Grand Avenue,Fort Smith,AR,Arkansas,72913,3849,Associate,Pub,1996,8,97,8.2,,FL,1995,11,120,9.2,,FL,1994,4,114,3.5,,FL,,F,04,06,1,C,N
007043,Delta Technical Institute,PO Box 280,Marked Tree,AR,Arkansas,72365,0280,2Yr N/D,Pub,1996,1,8,8.1,*,FL,1995,0,10,5.8,*,FL,1994,2,19,8.3,*,FL,,F,01,06,1,C,N
030633,Northwest Arkansas Community College,One College Avenue,Bentonville,AR,Arkansas,72712,5190,Associate,Pub,1996,7,95,7.4,,FL,1995,6,64,9.4,,FL,1994,1,36,2.8,,FL,,F,03,06,1,C,N
025385,Arthur's Beauty College,2600 John Harden Drive,Jacksonville,AR,Arkansas,72076,1819,1Yr N/D,Prop,1996,0,1,6.5,*,FL,1995,0,12,4.9,*,FL,1994,2,18,9.4,*,FL,,F,02,06,1,C,N
001106,Williams Baptist College,Fullbright Avenue,Walnut Ridge,AR,Arkansas,72476,4661,Bachelor,Priv,1996,8,136,5.9,,DU,1995,15,153,9.8,,FL,1994,17,148,11.5,,FL,,B,01,06,1,C,C
001097,Harding University,900 East Center,Searcy,AR,Arkansas,72149,0001,Master/Dr,Priv,1996,48,870,5.5,,FL,1995,46,882,5.2,,FL,1994,32,829,3.9,,FL,,F,02,06,1,C,N
001102,Ouachita Baptist University,410 Ouachita Drive,Arkadelphia,AR,Arkansas,71998,0001,Bachelor,Priv,1996,12,232,5.2,,FL,1995,17,197,8.6,,FL,1994,12,168,7.1,,FL,,F,04,06,1,C,W
001088,Lyon College,2300 Highland Road,Batesville,AR,Arkansas,72503,3699,Bachelor,Priv,1996,7,151,4.6,,FL,1995,15,148,10.1,,FL,1994,7,176,4,,FL,,F,01,06,1,C,N
020737,Northwest Technical Institute,709 South Old Missouri Road,Springdale,AR,Arkansas,72765,2000,1Yr N/D,Pub,1996,0,7,3.7,*,FL,1995,1,9,15,*,FL,1994,0,11,10.9,*,FL,,F,03,06,1,C,N
001099,Hendrix College,1601 Harkrider,Conway,AR,Arkansas,72032,3080,Bachelor,Priv,1996,6,170,3.5,,FL,1995,11,170,6.5,,FL,1994,2,138,1.4,,FL,,F,02,06,1,C,N
001109,University of Arkansas for Medical Sciences,4301 West Markham Street,Little Rock,AR,Arkansas,72205,7102,Master/Dr,Pub,1996,16,548,2.9,,FL,1995,12,684,1.8,,FL,1994,12,503,2.4,,FL,,F,02,06,1,C,N
001100,John Brown University,2000 West University Street,Siloam Springs,AR,Arkansas,72761,2121,Master/Dr,Priv,1996,5,266,1.9,,FL,1995,6,158,3.8,,FL,1994,7,155,4.5,,FL,,F,03,06,1,C,N
023308,Jefferson School of Nursing,1515 West 42nd Avenue,Pine Bluff,AR,Arkansas,71603,7054,2Yr N/D,Priv,1996,0,15,1.6,*,FL,1995,0,27,4.6,*,FL,1994,1,22,5.4,*,FL,,F,04,06,1,C,N
010741,Mellies Beauty College,311 South 16th Street,Fort Smith,AR,Arkansas,72901,3886,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,1,0,*,FL,1994,0,2,13.3,*,FL,,F,03,06,1,C,N
021600,Professional Beauty College,181 Highway 81 South,Monticello,AR,Arkansas,71655,0000,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,25,*,FL,1994,0,1,9.5,*,FL,,F,04,06,1,C,N
022842,New Tyler Barber College,1221 East 7th Street,North Little Rock,AR,Arkansas,72114,4973,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,46.4,*,FL,1994,0,0,51.3,*,FL,C,,02,06,1,T,N
022874,Marsha Kay Beauty College,408 Highway 201 North,Mountain Home,AR,Arkansas,72653,3164,1Yr N/D,Prop,1996,0,5,0,*,FL,1995,0,3,0,*,FL,1994,0,6,4.2,*,FL,,F,03,06,1,C,N
023398,Southern Institute of Cosmetology,103 South Avalon,West Memphis,AR,Arkansas,72301,4163,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,20,*,FL,1994,0,2,25,*,FL,C,,01,06,1,T,N
023417,Leon's Hair Training Academy,109 W. Emma Street,Springdale,AR,Arkansas,72764,4304,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,10,*,FL,1994,0,3,13.3,*,FL,,F,03,06,1,C,N
023635,Arkansas Continental Beauty College,2000 North B Street,Fort Smith,AR,Arkansas,72901,3342,1Yr N/D,Prop,1996,0,1,0,*,FL,1995,0,0,27.3,*,FL,1994,0,0,31.3,*,FL,C,,03,06,1,T,N
025258,Lees School of Cosmetology,2700 West Pershing Boulevard,North Little Rock,AR,Arkansas,72114,3800,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,25,*,FL,1994,0,0,30.8,*,FL,,F,02,06,1,C,N
030076,Bizzells Beauty School,1007 Oak Street,Conway,AR,Arkansas,72032,4354,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,0,*,FL,1994,0,0,0,*,FL,,F,02,06,1,C,N
030651,Arkadelphia Beauty College,2708 West Pine Street,Arkadelphia,AR,Arkansas,71923,4206,1Yr N/D,Prop,1996,0,1,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,04,06,0,C,N
031052,Baptist Medical Center,"9601 Interstate 630, Exit 7",Little Rock,AR,Arkansas,72205,7200,2Yr N/D,Priv,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,02,06,0,C,N
031168,Deluxe Beauty School,1609 West 26th,Pine Bluff,AR,Arkansas,71601,5257,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,06,0,C,N
031249,Eaton Beauty Stylist College,814 West Seventh Street,Little Rock,AR,Arkansas,72201,4004,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,02,06,0,C,N
031272,Askins Vo Tech,7716 Highway 271 South,Fort Smith,AR,Arkansas,72908,8028,600-899 CH,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,06,0,C,N
031863,Thelma's Beauty Academy,2501 State Street,Little Rock,AR,Arkansas,72206,2161,1Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,06,0,C,N
032123,Blytheville Academy of Cosmetology,224 West Main Street,Blytheville,AR,Arkansas,72315,3424,1Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,06,0,C,N
032143,Velvatex College of Beauty Culture,1520 Martin Luther King Jr Drive,Little Rock,AR,Arkansas,72202,5452,1Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,06,0,C,N
