opeid	year	name	imputed_recipients	imputed_pell_ind	drate	imputed_nbr	imputed_nbd	imputed_nbr_ind	imputed_nbd_ind
569300	2000	John M Patterson State Technical College	613	1					
569300	2001	John M Patterson State Technical College	535	1					
569300	2002	John M Patterson State Technical College	540	1					
569300	2003	John M Patterson State Technical College	601	1					
569300	2004	John M Patterson State Technical College	870	1					
569300	2005	John M Patterson State Technical College	481	1					
569300	2006	John M Patterson State Technical College	829	1					
569300	2007	John M Patterson State Technical College	422	1					
569300	2008	John M Patterson State Technical College	443	1					
569300	2009	John M Patterson State Technical College	469	1					
569300	2010	John M Patterson State Technical College	627	1					
569400	1995	Opelika State Technical College	168	1					
569400	1996	Opelika State Technical College	168	1					
569400	1997	Opelika State Technical College	168	1					
569400	1998	Opelika State Technical College	168	1					
569400	1999	Opelika State Technical College	168	1					
569400	2000	Opelika State Technical College	168	1					
569400	2001	Opelika State Technical College	168	1					
569400	2002	Opelika State Technical College	168	1					
569400	2003	Opelika State Technical College	168	1					
569400	2004	Opelika State Technical College	168	1					
569400	2005	Opelika State Technical College	168	1					
569700	1995	Northwest-Shoals Community College	976	1					
569700	1996	Northwest-Shoals Community College	915	1					
569700	1997	Northwest-Shoals Community College	935	1					
569700	1998	Northwest-Shoals Community College	1029	1					
569700	1999	Northwest-Shoals Community College	1010	1					
569700	2000	Northwest-Shoals Community College	995	1					
569700	2001	Northwest-Shoals Community College	1067	1					
569700	2002	Northwest-Shoals Community College	1372	1					
569700	2003	Northwest-Shoals Community College	1601	1					
569700	2004	Northwest-Shoals Community College	1582	1					
569700	2005	Northwest-Shoals Community College	1394	1					
569700	2006	Northwest-Shoals Community College	1625	1					
569700	2007	Northwest-Shoals Community College	1468	1					
569700	2008	Northwest-Shoals Community College	1445	1					
569700	2009	Northwest-Shoals Community College	1648	1					
569700	2010	Northwest-Shoals Community College	2276	1					
569800	2000	Douglas Macarthur State Technical College	443	1					
569800	2001	Douglas Macarthur State Technical College	415	1					
569800	2002	Douglas Macarthur State Technical College	447	1					
569800	2003	Douglas Macarthur State Technical College	508	1					
569800	2004	Douglas Macarthur State Tech	546	1					
569800	2005	Douglas Macarthur State Tech	484	1					
569800	2006	Douglas Macarthur State Tech	440	1					
569800	2007	Douglas Macarthur State Tech	449	1					
569800	2008	Douglas Macarthur State Tech	522	1					
569800	2009	Douglas Macarthur State Tech	609	1					
569800	2010	Douglas Macarthur State Tech	763	1					
570100	1994	Hobson State Technical Inst	676	1					
570100	1995	Hobson State Technical Inst	580	1					
570100	1996	Hobson State Technical Inst	612	1					
570100	1997	Hobson State Technical Inst	623	1					
570100	1998	Hobson State Technical Inst	567	1					
570100	1999	Hobson State Technical Inst	434	1					
570100	2000	Hobson State Technical Inst	465	1					
570100	2001	Hobson State Technical Inst	497	1					
570100	2002	Hobson State Technical Inst	493	1					
570100	2003	Hobson State Technical Inst	532	1					
570100	2004	Hobson State Technical Inst	541	1					
570100	2005	Hobson State Technical Inst	531	1					
570100	2006	Hobson State Technical Inst	498	1					
570100	2007	Hobson State Technical Inst	452	1					
570100	2008	Hobson State Technical Inst	437	1					
570100	2009	Hobson State Technical Inst	500	1					
570100	2010	Hobson State Technical Inst	626	1					
570300	1994	Carver State Technical College	546	1					
570300	1995	Carver State Technical College	485	1					
570300	1996	Carver State Technical College	440	1					
570300	1997	Carver State Technical College	387	1					
570300	1998	Carver State Technical College	447	1					
570300	1999	Carver State Technical College	507	1					
570300	2000	Carver State Technical College	527	1					
570300	2001	Carver State Technical College	617	1					
570300	2002	Carver State Technical College	710	1					
570300	2003	Carver State Technical College	768	1					
570300	2004	Carver State Technical College	806	1					
570300	2005	Carver State Technical College	671	1					
570300	2006	Carver State Technical College	644	1					
570300	2007	Carver State Technical College	412	1					
570300	2008	Carver State Technical College	217	1					
570300	2009	Carver State Technical College	348	1					
570300	2010	Carver State Technical College	484	1					
570400	2000	Bessemer State Technical College	758	1					
570400	2001	Bessemer State Technical College	815	1					
570400	2002	Bessemer State Technical College	991	1					
570400	2003	Bessemer State Technical College	1104	1					
570400	2004	Bessemer State Technical College	1135	1					
570400	2005	Bessemer State Technical College	1123	1					
570400	2006	Bessemer State Technical College	969	1					
570400	2007	Bessemer State Technical College	876	1					
570400	2008	Bessemer State Technical College	914	1					
570400	2009	Bessemer State Technical College	1221	1					
570400	2010	Bessemer State Technical College	1495	1					
570500	2000	Harry M Ayers State Technical College	470	1					
570500	2001	Harry M Ayers State Technical College	479	1					
570500	2002	Harry M Ayers State Technical College	587	1					
570500	2003	Harry M Ayers State Technical College	712	1					
570500	2004	Harry M Ayers State Technical College	589	1					
570500	2005	Harry M Ayers State Technical College	566	1					
570500	2006	Harry M Ayers State Technical College	535	1					
570500	2007	Harry M Ayers State Technical College	522	1					
570500	2008	Harry M Ayers State Technical College	606	1					
570500	2009	Harry M Ayers State Technical College	778	1					
570500	2010	Harry M Ayers State Technical College	1101	1					
573400	2000	H. Councill Trenholm State Technical College	822	1					
573400	2001	H. Councill Trenholm State Technical College	719	1					
573400	2002	H. Councill Trenholm State Technical College	725	1					
573400	2003	H. Councill Trenholm State Technical College	806	1					
573400	2004	H. Councill Trenholm State Technical College	1169	1					
573400	2005	H. Councill Trenholm State Technical College	646	1					
573400	2006	H. Councill Trenholm State Technical College	1114	1					
573400	2007	H. Councill Trenholm State Technical College	566	1					
573400	2008	H. Councill Trenholm State Technical College	595	1					
573400	2009	H. Councill Trenholm State Technical College	630	1					
573400	2010	H. Councill Trenholm State Technical College	841	1					
573900	1992	Hibbing Technical College			14.5	115	21	1	1
573900	1993	Range Technical College	420	1	19	180	43	1	1
573900	1994	Range Technical College	373	1	19.9	148	37	1	1
573900	1995	Range Technical College	334	1	15.8				
573900	1996	Range Technical College	311	1	20.3				
573900	1997	Range Technical College	292	1	13.3	107	16	1	1
573900	1998	Hibbing Area Voc Tech Inst	324	1	8.6	83	8	1	1
573900	1999	Hibbing Area Voc Tech Inst	321	1	11.1	32	4	1	1
573900	2000	Hibbing Area Voc Tech Inst	290	1	10.6	122	15	1	1
573900	2001	Hibbing Area Voc Tech Inst	294	1	6.6	233	18	1	1
573900	2002	Hibbing Area Voc Tech Inst	345	1	9.1	317	33	1	1
573900	2003	Hibbing Area Voc Tech Inst	413	1	9.1	293	31	1	1
573900	2004	Hibbing Area Voc Tech Inst	103	1	9.8	317	36	1	1
573900	2005	Hibbing Area Voc Tech Inst	87	1	12.5	335	48	1	1
573900	2006	Hibbing Area Voc Tech Inst	97	1	8.5	367	36	1	1
573900	2007	Hibbing Area Voc Tech Inst	87	1	6.7	246	19	1	1
573900	2008	Hibbing Area Voc Tech Inst	89	1	8.1	210	20	1	1
573900	2009	Hibbing Area Voc Tech Inst	97	1	6.8				
573900	2010	Hibbing Area Voc Tech Inst	107	1	11.5				
575600	1992	Faribault Area Voc-Tech Inst	313	1	14.4				
575600	1993	Faribault Area Voc-Tech Inst	338	1	12.7				
575600	1994	Faribault Area Voc-Tech Inst	332	1	11.1				
575600	1995	Faribault Area Voc-Tech Inst	310	1	10.2				
575600	1996	Faribault Area Voc-Tech Inst	259	1	14.3				
575600	1997	Faribault Area Voc-Tech Inst	118	1	13.9				
575600	1998	Faribault Area Voc-Tech Inst	107	1	12.5				
575600	1999	Faribault Area Voc-Tech Inst	99	1	8.6				
575600	2000	Faribault Area Voc-Tech Inst	82	1	7.7				
575600	2001	Faribault Area Voc-Tech Inst	88	1	5.7				
575600	2002	Faribault Area Voc-Tech Inst	104	1	4.8				
575600	2003	Faribault Area Voc-Tech Inst	120	1	5.3				
575600	2004	Faribault Area Voc-Tech Inst	129	1	4.8				
575600	2005	Faribault Area Voc-Tech Inst	120	1	4.3				
575600	2006	Faribault Area Voc-Tech Inst	111	1	6.5				
575600	2007	Faribault Area Voc-Tech Inst	106	1	5.3				
575600	2008	Faribault Area Voc-Tech Inst	110	1	7.2				
575600	2009	Faribault Area Voc-Tech Inst	114	1	5.9				
575600	2010	Faribault Area Voc-Tech Inst	163	1	7.7				
575800	1994	Canby Area Voc-Tech Inst	116	1	12.3				
575800	1995	Canby Area Voc-Tech Inst	112	1	12.7				
575800	1996	Canby Area Voc-Tech Inst	96	1	15.2				
575800	1997	Canby Area Voc-Tech Inst	88	1	16.3				
575800	1998	Canby Area Voc-Tech Inst	89	1	10.5				
575800	1999	Canby Area Voc-Tech Inst	96	1	10.1				
575800	2000	Canby Area Voc-Tech Inst	77	1	6.2				
575800	2001	Canby Area Voc-Tech Inst	88	1	3.7				
575800	2002	Canby Area Voc-Tech Inst	93	1	4.9				
575800	2003	Canby Area Voc-Tech Inst	96	1	3.5				
575800	2004	Canby Area Voc-Tech Inst	101	1	3.5				
575800	2005	Canby Area Voc-Tech Inst	102	1	3.3				
575800	2006	Canby Area Voc-Tech Inst	109	1	3.9				
575800	2007	Canby Area Voc-Tech Inst	106	1	5.7				
575800	2008	Canby Area Voc-Tech Inst	112	1	3.7				
575800	2009	Canby Area Voc-Tech Inst	115	1	6.3				
575800	2010	Canby Area Voc-Tech Inst	155	1	6.5				
575900	1997	Northwest Technical College - Bemidji	403	1					
575900	1998	Northwest Technical College - Bemidji	367	1					
575900	1999	Northwest Technical College - Bemidji	385	1					
575900	2000	Northwest Technical College - Bemidji	371	1					
575900	2001	Northwest Technical College - Bemidji	380	1					
575900	2002	Northwest Technical College - Bemidji	427	1					
575900	2003	Northwest Technical College - Bemidji	438	1					
575900	2004	Northwest Technical College - Bemidji	468	1					
614300	2000	Louisiana Technical College - Shelby M Jackson Campus	72	1					
614300	2001	Louisiana Technical College - Shelby M Jackson Campus	72	1					
614300	2002	Louisiana Technical College - Shelby M Jackson Campus	84	1					
614300	2003	Louisiana Technical College - Shelby M Jackson Campus	99	1					
614300	2004	Louisiana Technical College - Shelby M Jackson Campus	109	1					
614300	2005	Louisiana Technical College - Shelby M Jackson Campus	122	1					
614300	2006	Louisiana Technical College - Shelby M Jackson Campus	108	1					
614300	2007	Louisiana Technical College - Shelby M Jackson Campus	100	1					
614300	2008	Louisiana Technical College - Shelby M Jackson Campus	107	1					
614300	2009	Louisiana Technical College - Shelby M Jackson Campus	114	1					
614300	2010	Louisiana Technical College - Shelby M Jackson Campus	159	1					
630800	1994	White River Vocnl Techl Schl	146	1					
630800	1995	White River Vocnl Techl Schl	142	1					
630800	1996	White River Voc Technical Sch	131	1	11.3	6	2	1	1
630800	1997	White River Voc Technical Sch	126	1	10.7	7	2	1	1
630800	1998	White River Voc Technical Sch	133	1	10.5	9	2	1	1
630800	1999	White River Voc Technical Sch	143	1	8.9	8	1	1	1
630800	2000	White River Voc Technical Sch	143	1	6.9	8	1	1	1
630800	2001	White River Voc Technical Sch	146	1	7.7	9	1	1	1
630800	2002	White River Voc Technical Sch	175	1	8.3	10	2	1	1
630800	2003	White River Voc Technical Sch	192	1	8.1	10	1	1	1
630800	2004	White River Voc Technical Sch	175	1	6.5	11	1	1	1
630800	2005	White River Voc Technical Sch	172	1	7.2	22	3	1	1
630800	2006	White River Voc Technical Sch	166	1	7.3	13	2	1	1
630800	2007	White River Voc Technical Sch	161	1	7.7	16	2	1	1
630800	2008	White River Voc Technical Sch	168	1	7.7	19	3	1	1
630800	2009	White River Voc Technical Sch	178	1	8.2				
630800	2010	White River Voc Technical Sch	211	1	10.7				
675600	2000	Louisiana Technical College - Sullivan Campus	165	1					
675600	2001	Louisiana Technical College - Sullivan Campus	165	1					
675600	2002	Louisiana Technical College - Sullivan Campus	193	1					
675600	2003	Louisiana Technical College - Sullivan Campus	229	1					
675600	2004	Louisiana Technical College - Sullivan Campus	251	1					
675600	2005	Louisiana Technical College - Sullivan Campus	281	1					
675600	2006	Louisiana Technical College - Sullivan Campus	248	1					
675600	2007	Louisiana Technical College - Sullivan Campus	231	1					
675600	2008	Louisiana Technical College - Sullivan Campus	247	1					
675600	2009	Louisiana Technical College - Sullivan Campus	263	1					
675600	2010	Louisiana Technical College - Sullivan Campus	366	1					
677400	1996	Lakewood Community College			12.6	550	68	1	1
677400	1997	Lakewood Community College	956	1	13.6	500	67	1	1
677400	1998	Lakewood Community College	887	1	11.4	526	58	1	1
677400	1999	Lakewood Community College	778	1	10.2	521	52	1	1
677400	2000	Lakewood Community College	805	1	8.6	665	56	1	1
677400	2001	Lakewood Community College	909	1	3.5	557	19	1	1
677400	2002	Lakewood Community College	1105	1	4.2	488	20	1	1
677400	2003	Lakewood Community College	1290	1	5	503	25	1	1
677400	2004	Lakewood Community College	1476	1	5.1	572	29	1	1
677400	2005	Lakewood Community College	1469	1	4.7	635	29	1	1
677400	2006	Lakewood Community College	1376	1	4.8	811	38	1	1
677400	2007	Lakewood Community College	1432	1	4.7	983	45	1	1
677400	2008	Lakewood Community College	1796	1	5.1	1088	55	1	1
677400	2009	Lakewood Community College	2174	1	4.4				
677400	2010	Lakewood Community College	3062	1	7				
679100	1985	Suny College At Purchase	804	1					
679100	1986	Suny College At Purchase	760	1					
679100	1987	Suny College At Purchase	640	1					
679100	1988	Suny College At Purchase	655	1					
679100	1989	Suny College At Purchase	778	1					
679100	1990	Suny College At Purchase	759	1					
679100	1991	Suny College At Purchase	729	1					
679100	1992	Suny College At Purchase	783	1					
